season,round,circuit_id,driver,date_of_birth,nationality,constructor,grid,time,status,points,podium
2017,16,suzuka,wehrlein,1994-10-18,German,sauber,17,,+2 Laps,0.0,15
2017,16,suzuka,stroll,1998-10-29,Canadian,williams,15,,Wheel,0.0,16
2017,16,suzuka,hulkenberg,1987-08-19,German,renault,11,,Front wing,0.0,17
2017,16,suzuka,ericsson,1990-09-02,Swedish,sauber,16,,Accident,0.0,18
2017,16,suzuka,vettel,1987-07-03,German,ferrari,2,,Spark plugs,0.0,19
2017,16,suzuka,sainz,1994-09-01,Spanish,toro_rosso,19,,Accident,0.0,20
2017,17,americas,hamilton,1985-01-07,British,mercedes,1,5630991.0,Finished,25.0,1
2017,17,americas,vettel,1987-07-03,German,ferrari,2,5641134.0,Finished,18.0,2
2017,17,americas,raikkonen,1979-10-17,Finnish,ferrari,5,5646770.0,Finished,15.0,3
2017,17,americas,max_verstappen,1997-09-30,Dutch,red_bull,16,5647759.0,Finished,12.0,4
2017,17,americas,bottas,1989-08-28,Finnish,mercedes,3,5665958.0,Finished,10.0,5
2017,17,americas,ocon,1996-09-17,French,force_india,6,5721971.0,Finished,8.0,6
2017,17,americas,sainz,1994-09-01,Spanish,renault,7,5723935.0,Finished,6.0,7
2017,17,americas,perez,1990-01-26,Mexican,force_india,9,,+1 Lap,4.0,8
2017,17,americas,massa,1981-04-25,Brazilian,williams,10,,+1 Lap,2.0,9
2017,17,americas,kvyat,1994-04-26,Russian,toro_rosso,11,,+1 Lap,1.0,10
2017,17,americas,stroll,1998-10-29,Canadian,williams,15,,+1 Lap,0.0,11
2017,17,americas,vandoorne,1992-03-26,Belgian,mclaren,20,,+1 Lap,0.0,12
2017,17,americas,brendon_hartley,1989-11-10,New Zealander,toro_rosso,19,,+1 Lap,0.0,13
2017,17,americas,grosjean,1986-04-17,French,haas,12,,+1 Lap,0.0,14
2017,17,americas,ericsson,1990-09-02,Swedish,sauber,13,,+1 Lap,0.0,15
2017,17,americas,kevin_magnussen,1992-10-05,Danish,haas,17,,+1 Lap,0.0,16
2017,17,americas,alonso,1981-07-29,Spanish,mclaren,8,,Engine,0.0,17
2017,17,americas,ricciardo,1989-07-01,Australian,red_bull,4,,Engine,0.0,18
2017,17,americas,wehrlein,1994-10-18,German,sauber,14,,Collision,0.0,19
2017,17,americas,hulkenberg,1987-08-19,German,renault,18,,Engine,0.0,20
2017,18,rodriguez,max_verstappen,1997-09-30,Dutch,red_bull,2,5786552.0,Finished,25.0,1
2017,18,rodriguez,bottas,1989-08-28,Finnish,mercedes,4,5806230.0,Finished,18.0,2
2017,18,rodriguez,raikkonen,1979-10-17,Finnish,ferrari,5,5840559.0,Finished,15.0,3
2017,18,rodriguez,vettel,1987-07-03,German,ferrari,1,5856630.0,Finished,12.0,4
2017,18,rodriguez,ocon,1996-09-17,French,force_india,6,,+1 Lap,10.0,5
2017,18,rodriguez,stroll,1998-10-29,Canadian,williams,11,,+1 Lap,8.0,6
2017,18,rodriguez,perez,1990-01-26,Mexican,force_india,9,,+1 Lap,6.0,7
2017,18,rodriguez,kevin_magnussen,1992-10-05,Danish,haas,14,,+1 Lap,4.0,8
2017,18,rodriguez,hamilton,1985-01-07,British,mercedes,3,,+1 Lap,2.0,9
2017,18,rodriguez,alonso,1981-07-29,Spanish,mclaren,18,,+1 Lap,1.0,10
2017,18,rodriguez,massa,1981-04-25,Brazilian,williams,10,,+1 Lap,0.0,11
2017,18,rodriguez,vandoorne,1992-03-26,Belgian,mclaren,19,,+1 Lap,0.0,12
2017,18,rodriguez,gasly,1996-02-07,French,toro_rosso,20,,+1 Lap,0.0,13
2017,18,rodriguez,wehrlein,1994-10-18,German,sauber,13,,+2 Laps,0.0,14
2017,18,rodriguez,grosjean,1986-04-17,French,haas,15,,+2 Laps,0.0,15
2017,18,rodriguez,sainz,1994-09-01,Spanish,renault,8,,Engine,0.0,16
2017,18,rodriguez,ericsson,1990-09-02,Swedish,sauber,12,,Engine,0.0,17
2017,18,rodriguez,brendon_hartley,1989-11-10,New Zealander,toro_rosso,17,,Engine,0.0,18
2017,18,rodriguez,hulkenberg,1987-08-19,German,renault,7,,Electrical,0.0,19
2017,18,rodriguez,ricciardo,1989-07-01,Australian,red_bull,16,,Engine,0.0,20
2017,19,interlagos,vettel,1987-07-03,German,ferrari,2,5486262.0,Finished,25.0,1
2017,19,interlagos,bottas,1989-08-28,Finnish,mercedes,1,5489024.0,Finished,18.0,2
2017,19,interlagos,raikkonen,1979-10-17,Finnish,ferrari,3,5490862.0,Finished,15.0,3
2017,19,interlagos,hamilton,1985-01-07,British,mercedes,20,5491730.0,Finished,12.0,4
2017,19,interlagos,max_verstappen,1997-09-30,Dutch,red_bull,4,5519202.0,Finished,10.0,5
2017,19,interlagos,ricciardo,1989-07-01,Australian,red_bull,14,5534953.0,Finished,8.0,6
2017,19,interlagos,massa,1981-04-25,Brazilian,williams,9,5555144.0,Finished,6.0,7
2017,19,interlagos,alonso,1981-07-29,Spanish,mclaren,6,5555625.0,Finished,4.0,8
2017,19,interlagos,perez,1990-01-26,Mexican,force_india,5,5555762.0,Finished,2.0,9
2017,19,interlagos,hulkenberg,1987-08-19,German,renault,7,,+1 Lap,1.0,10
2017,19,interlagos,sainz,1994-09-01,Spanish,renault,8,,+1 Lap,0.0,11
2017,19,interlagos,gasly,1996-02-07,French,toro_rosso,19,,+1 Lap,0.0,12
2017,19,interlagos,ericsson,1990-09-02,Swedish,sauber,17,,+1 Lap,0.0,13
2017,19,interlagos,wehrlein,1994-10-18,German,sauber,15,,+1 Lap,0.0,14
2017,19,interlagos,grosjean,1986-04-17,French,haas,11,,+2 Laps,0.0,15
2017,19,interlagos,stroll,1998-10-29,Canadian,williams,16,,+2 Laps,0.0,16
2017,19,interlagos,brendon_hartley,1989-11-10,New Zealander,toro_rosso,18,,Engine,0.0,17
2017,19,interlagos,ocon,1996-09-17,French,force_india,10,,Accident,0.0,18
2017,19,interlagos,vandoorne,1992-03-26,Belgian,mclaren,12,,Accident,0.0,19
2017,19,interlagos,kevin_magnussen,1992-10-05,Danish,haas,13,,Accident,0.0,20
2017,20,yas_marina,bottas,1989-08-28,Finnish,mercedes,1,5654062.0,Finished,25.0,1
2017,20,yas_marina,hamilton,1985-01-07,British,mercedes,2,5657961.0,Finished,18.0,2
2017,20,yas_marina,vettel,1987-07-03,German,ferrari,3,5673392.0,Finished,15.0,3
2017,20,yas_marina,raikkonen,1979-10-17,Finnish,ferrari,5,5699448.0,Finished,12.0,4
2017,20,yas_marina,max_verstappen,1997-09-30,Dutch,red_bull,6,5700331.0,Finished,10.0,5
2017,20,yas_marina,hulkenberg,1987-08-19,German,renault,7,5739775.0,Finished,8.0,6
2017,20,yas_marina,perez,1990-01-26,Mexican,force_india,8,5746124.0,Finished,6.0,7
2017,20,yas_marina,ocon,1996-09-17,French,force_india,9,5752973.0,Finished,4.0,8
2017,20,yas_marina,alonso,1981-07-29,Spanish,mclaren,11,,+1 Lap,2.0,9
2017,20,yas_marina,massa,1981-04-25,Brazilian,williams,10,,+1 Lap,1.0,10
2017,20,yas_marina,grosjean,1986-04-17,French,haas,16,,+1 Lap,0.0,11
2017,20,yas_marina,vandoorne,1992-03-26,Belgian,mclaren,13,,+1 Lap,0.0,12
2017,20,yas_marina,kevin_magnussen,1992-10-05,Danish,haas,14,,+1 Lap,0.0,13
2017,20,yas_marina,wehrlein,1994-10-18,German,sauber,18,,+1 Lap,0.0,14
2017,20,yas_marina,brendon_hartley,1989-11-10,New Zealander,toro_rosso,20,,+1 Lap,0.0,15
2017,20,yas_marina,gasly,1996-02-07,French,toro_rosso,17,,+1 Lap,0.0,16
2017,20,yas_marina,ericsson,1990-09-02,Swedish,sauber,19,,+1 Lap,0.0,17
2017,20,yas_marina,stroll,1998-10-29,Canadian,williams,15,,+1 Lap,0.0,18
2017,20,yas_marina,sainz,1994-09-01,Spanish,renault,12,,Wheel,0.0,19
2017,20,yas_marina,ricciardo,1989-07-01,Australian,red_bull,4,,Hydraulics,0.0,20
2018,1,albert_park,vettel,1987-07-03,German,ferrari,3,5373283.0,Finished,25.0,1
2018,1,albert_park,hamilton,1985-01-07,British,mercedes,1,5378319.0,Finished,18.0,2
2018,1,albert_park,raikkonen,1979-10-17,Finnish,ferrari,2,5379592.0,Finished,15.0,3
2018,1,albert_park,ricciardo,1989-07-01,Australian,red_bull,8,5380352.0,Finished,12.0,4
2018,1,albert_park,alonso,1981-07-29,Spanish,mclaren,10,5401169.0,Finished,10.0,5
2018,1,albert_park,max_verstappen,1997-09-30,Dutch,red_bull,4,5402228.0,Finished,8.0,6
2018,1,albert_park,hulkenberg,1987-08-19,German,renault,7,5405954.0,Finished,6.0,7
2018,1,albert_park,bottas,1989-08-28,Finnish,mercedes,15,5407622.0,Finished,4.0,8
2018,1,albert_park,vandoorne,1992-03-26,Belgian,mclaren,11,5408204.0,Finished,2.0,9
2018,1,albert_park,sainz,1994-09-01,Spanish,renault,9,5419005.0,Finished,1.0,10
2018,1,albert_park,perez,1990-01-26,Mexican,force_india,12,5420100.0,Finished,0.0,11
2018,1,albert_park,ocon,1996-09-17,French,force_india,14,5433561.0,Finished,0.0,12
2018,1,albert_park,leclerc,1997-10-16,Monegasque,sauber,18,5449042.0,Finished,0.0,13
2018,1,albert_park,stroll,1998-10-29,Canadian,williams,13,5451571.0,Finished,0.0,14
2018,1,albert_park,brendon_hartley,1989-11-10,New Zealander,toro_rosso,16,,+1 Lap,0.0,15
2018,1,albert_park,grosjean,1986-04-17,French,haas,6,,Wheel,0.0,16
2018,1,albert_park,kevin_magnussen,1992-10-05,Danish,haas,5,,Wheel,0.0,17
2018,1,albert_park,gasly,1996-02-07,French,toro_rosso,20,,Engine,0.0,18
2018,1,albert_park,ericsson,1990-09-02,Swedish,sauber,17,,Steering,0.0,19
2018,1,albert_park,sirotkin,1995-08-27,Russian,williams,19,,Brakes,0.0,20
2018,2,bahrain,vettel,1987-07-03,German,ferrari,1,5521940.0,Finished,25.0,1
2018,2,bahrain,bottas,1989-08-28,Finnish,mercedes,3,5522639.0,Finished,18.0,2
2018,2,bahrain,hamilton,1985-01-07,British,mercedes,9,5528452.0,Finished,15.0,3
2018,2,bahrain,gasly,1996-02-07,French,toro_rosso,5,5584174.0,Finished,12.0,4
2018,2,bahrain,kevin_magnussen,1992-10-05,Danish,haas,6,5596986.0,Finished,10.0,5
2018,2,bahrain,hulkenberg,1987-08-19,German,renault,7,5620964.0,Finished,8.0,6
2018,2,bahrain,alonso,1981-07-29,Spanish,mclaren,13,,+1 Lap,6.0,7
2018,2,bahrain,vandoorne,1992-03-26,Belgian,mclaren,14,,+1 Lap,4.0,8
2018,2,bahrain,ericsson,1990-09-02,Swedish,sauber,17,,+1 Lap,2.0,9
2018,2,bahrain,ocon,1996-09-17,French,force_india,8,,+1 Lap,1.0,10
2018,2,bahrain,sainz,1994-09-01,Spanish,renault,10,,+1 Lap,0.0,11
2018,2,bahrain,leclerc,1997-10-16,Monegasque,sauber,19,,+1 Lap,0.0,12
2018,2,bahrain,grosjean,1986-04-17,French,haas,16,,+1 Lap,0.0,13
2018,2,bahrain,stroll,1998-10-29,Canadian,williams,20,,+1 Lap,0.0,14
2018,2,bahrain,sirotkin,1995-08-27,Russian,williams,18,,+1 Lap,0.0,15
2018,2,bahrain,perez,1990-01-26,Mexican,force_india,12,,+1 Lap,0.0,16
2018,2,bahrain,brendon_hartley,1989-11-10,New Zealander,toro_rosso,11,,+1 Lap,0.0,17
2018,2,bahrain,raikkonen,1979-10-17,Finnish,ferrari,2,,Wheel,0.0,18
2018,2,bahrain,max_verstappen,1997-09-30,Dutch,red_bull,15,,Puncture,0.0,19
2018,2,bahrain,ricciardo,1989-07-01,Australian,red_bull,4,,Electrical,0.0,20
2018,3,shanghai,ricciardo,1989-07-01,Australian,red_bull,6,5736380.0,Finished,25.0,1
2018,3,shanghai,bottas,1989-08-28,Finnish,mercedes,3,5745274.0,Finished,18.0,2
2018,3,shanghai,raikkonen,1979-10-17,Finnish,ferrari,2,5746017.0,Finished,15.0,3
2018,3,shanghai,hamilton,1985-01-07,British,mercedes,4,5753365.0,Finished,12.0,4
2018,3,shanghai,max_verstappen,1997-09-30,Dutch,red_bull,5,5756816.0,Finished,10.0,5
2018,3,shanghai,hulkenberg,1987-08-19,German,renault,7,5757432.0,Finished,8.0,6
2018,3,shanghai,alonso,1981-07-29,Spanish,mclaren,13,5767019.0,Finished,6.0,7
2018,3,shanghai,vettel,1987-07-03,German,ferrari,1,5771666.0,Finished,4.0,8
2018,3,shanghai,sainz,1994-09-01,Spanish,renault,9,5772143.0,Finished,2.0,9
2018,3,shanghai,kevin_magnussen,1992-10-05,Danish,haas,11,5775974.0,Finished,1.0,10
2018,3,shanghai,ocon,1996-09-17,French,force_india,12,5780430.0,Finished,0.0,11
2018,3,shanghai,perez,1990-01-26,Mexican,force_india,8,5781105.0,Finished,0.0,12
2018,3,shanghai,vandoorne,1992-03-26,Belgian,mclaren,14,5785753.0,Finished,0.0,13
2018,3,shanghai,stroll,1998-10-29,Canadian,williams,18,5791870.0,Finished,0.0,14
2018,3,shanghai,sirotkin,1995-08-27,Russian,williams,16,5794621.0,Finished,0.0,15
2018,3,shanghai,ericsson,1990-09-02,Swedish,sauber,20,5798984.0,Finished,0.0,16
2018,3,shanghai,grosjean,1986-04-17,French,haas,10,5801676.0,Finished,0.0,17
2018,3,shanghai,gasly,1996-02-07,French,toro_rosso,17,5802710.0,Finished,0.0,18
2018,3,shanghai,leclerc,1997-10-16,Monegasque,sauber,19,5818955.0,Finished,0.0,19
2018,3,shanghai,brendon_hartley,1989-11-10,New Zealander,toro_rosso,15,,Collision damage,0.0,20
2018,4,baku,hamilton,1985-01-07,British,mercedes,2,6224291.0,Finished,25.0,1
2018,4,baku,raikkonen,1979-10-17,Finnish,ferrari,6,6226751.0,Finished,18.0,2
2018,4,baku,perez,1990-01-26,Mexican,force_india,8,6228315.0,Finished,15.0,3
2018,4,baku,vettel,1987-07-03,German,ferrari,1,6229620.0,Finished,12.0,4
2018,4,baku,sainz,1994-09-01,Spanish,renault,9,6231806.0,Finished,10.0,5
2018,4,baku,leclerc,1997-10-16,Monegasque,sauber,13,6233449.0,Finished,8.0,6
2018,4,baku,alonso,1981-07-29,Spanish,mclaren,12,6235222.0,Finished,6.0,7
2018,4,baku,stroll,1998-10-29,Canadian,williams,10,6236837.0,Finished,4.0,8
2018,4,baku,vandoorne,1992-03-26,Belgian,mclaren,16,6238443.0,Finished,2.0,9
2018,4,baku,brendon_hartley,1989-11-10,New Zealander,toro_rosso,19,6242321.0,Finished,1.0,10
2018,4,baku,ericsson,1990-09-02,Swedish,sauber,18,6242803.0,Finished,0.0,11
2018,4,baku,gasly,1996-02-07,French,toro_rosso,17,6249011.0,Finished,0.0,12
2018,4,baku,kevin_magnussen,1992-10-05,Danish,haas,15,6264954.0,Finished,0.0,13
2018,4,baku,bottas,1989-08-28,Finnish,mercedes,3,,Puncture,0.0,14
2018,4,baku,grosjean,1986-04-17,French,haas,20,,Accident,0.0,15
2018,4,baku,max_verstappen,1997-09-30,Dutch,red_bull,5,,Collision,0.0,16
2018,4,baku,ricciardo,1989-07-01,Australian,red_bull,4,,Collision,0.0,17
2018,4,baku,hulkenberg,1987-08-19,German,renault,14,,Accident,0.0,18
2018,4,baku,ocon,1996-09-17,French,force_india,7,,Collision,0.0,19
2018,4,baku,sirotkin,1995-08-27,Russian,williams,11,,Collision,0.0,20
2018,5,catalunya,hamilton,1985-01-07,British,mercedes,1,5729972.0,Finished,25.0,1
2018,5,catalunya,bottas,1989-08-28,Finnish,mercedes,2,5750565.0,Finished,18.0,2
2018,5,catalunya,max_verstappen,1997-09-30,Dutch,red_bull,5,5756845.0,Finished,15.0,3
2018,5,catalunya,vettel,1987-07-03,German,ferrari,3,5757556.0,Finished,12.0,4
2018,5,catalunya,ricciardo,1989-07-01,Australian,red_bull,6,5780030.0,Finished,10.0,5
2018,5,catalunya,kevin_magnussen,1992-10-05,Danish,haas,7,,+1 Lap,8.0,6
2018,5,catalunya,sainz,1994-09-01,Spanish,renault,9,,+1 Lap,6.0,7
2018,5,catalunya,alonso,1981-07-29,Spanish,mclaren,8,,+1 Lap,4.0,8
2018,5,catalunya,perez,1990-01-26,Mexican,force_india,15,,+2 Laps,2.0,9
2018,5,catalunya,leclerc,1997-10-16,Monegasque,sauber,14,,+2 Laps,1.0,10
2018,5,catalunya,stroll,1998-10-29,Canadian,williams,18,,+2 Laps,0.0,11
2018,5,catalunya,brendon_hartley,1989-11-10,New Zealander,toro_rosso,20,,+2 Laps,0.0,12
2018,5,catalunya,ericsson,1990-09-02,Swedish,sauber,17,,+2 Laps,0.0,13
2018,5,catalunya,sirotkin,1995-08-27,Russian,williams,19,,+3 Laps,0.0,14
2018,5,catalunya,vandoorne,1992-03-26,Belgian,mclaren,11,,Gearbox,0.0,15
2018,5,catalunya,ocon,1996-09-17,French,force_india,13,,Oil leak,0.0,16
2018,5,catalunya,raikkonen,1979-10-17,Finnish,ferrari,4,,Turbo,0.0,17
2018,5,catalunya,grosjean,1986-04-17,French,haas,10,,Collision,0.0,18
2018,5,catalunya,gasly,1996-02-07,French,toro_rosso,12,,Collision,0.0,19
2018,5,catalunya,hulkenberg,1987-08-19,German,renault,16,,Collision,0.0,20
2018,6,monaco,ricciardo,1989-07-01,Australian,red_bull,1,6174807.0,Finished,25.0,1
2018,6,monaco,vettel,1987-07-03,German,ferrari,2,6182143.0,Finished,18.0,2
2018,6,monaco,hamilton,1985-01-07,British,mercedes,3,6191820.0,Finished,15.0,3
2018,6,monaco,raikkonen,1979-10-17,Finnish,ferrari,4,6192934.0,Finished,12.0,4
2018,6,monaco,bottas,1989-08-28,Finnish,mercedes,5,6193629.0,Finished,10.0,5
2018,6,monaco,ocon,1996-09-17,French,force_india,6,6198474.0,Finished,8.0,6
2018,6,monaco,gasly,1996-02-07,French,toro_rosso,10,6199138.0,Finished,6.0,7
2018,6,monaco,hulkenberg,1987-08-19,German,renault,11,6199646.0,Finished,4.0,8
2018,6,monaco,max_verstappen,1997-09-30,Dutch,red_bull,20,6200124.0,Finished,2.0,9
2018,6,monaco,sainz,1994-09-01,Spanish,renault,8,6243820.0,Finished,1.0,10
2018,6,monaco,ericsson,1990-09-02,Swedish,sauber,16,6244671.0,Finished,0.0,11
2018,6,monaco,perez,1990-01-26,Mexican,force_india,9,6245268.0,Finished,0.0,12
2018,6,monaco,kevin_magnussen,1992-10-05,Danish,haas,19,6249630.0,Finished,0.0,13
2018,6,monaco,vandoorne,1992-03-26,Belgian,mclaren,12,,+1 Lap,0.0,14
2018,6,monaco,grosjean,1986-04-17,French,haas,18,,+1 Lap,0.0,15
2018,6,monaco,sirotkin,1995-08-27,Russian,williams,13,,+1 Lap,0.0,16
2018,6,monaco,stroll,1998-10-29,Canadian,williams,17,,+2 Laps,0.0,17
2018,6,monaco,leclerc,1997-10-16,Monegasque,sauber,14,,Collision,0.0,18
2018,6,monaco,brendon_hartley,1989-11-10,New Zealander,toro_rosso,15,,Collision,0.0,19
2018,6,monaco,alonso,1981-07-29,Spanish,mclaren,7,,Gearbox,0.0,20
2018,7,villeneuve,vettel,1987-07-03,German,ferrari,1,5311377.0,Finished,25.0,1
2018,7,villeneuve,bottas,1989-08-28,Finnish,mercedes,2,5318753.0,Finished,18.0,2
2018,7,villeneuve,max_verstappen,1997-09-30,Dutch,red_bull,3,5319737.0,Finished,15.0,3
2018,7,villeneuve,ricciardo,1989-07-01,Australian,red_bull,6,5332269.0,Finished,12.0,4
2018,7,villeneuve,hamilton,1985-01-07,British,mercedes,4,5332936.0,Finished,10.0,5
2018,7,villeneuve,raikkonen,1979-10-17,Finnish,ferrari,5,5338561.0,Finished,8.0,6
2018,7,villeneuve,hulkenberg,1987-08-19,German,renault,7,,+1 Lap,6.0,7
2018,7,villeneuve,sainz,1994-09-01,Spanish,renault,9,,+1 Lap,4.0,8
2018,7,villeneuve,ocon,1996-09-17,French,force_india,8,,+1 Lap,2.0,9
2018,7,villeneuve,leclerc,1997-10-16,Monegasque,sauber,13,,+1 Lap,1.0,10
2018,7,villeneuve,gasly,1996-02-07,French,toro_rosso,16,,+1 Lap,0.0,11
2018,7,villeneuve,grosjean,1986-04-17,French,haas,20,,+1 Lap,0.0,12
2018,7,villeneuve,kevin_magnussen,1992-10-05,Danish,haas,11,,+1 Lap,0.0,13
2018,7,villeneuve,perez,1990-01-26,Mexican,force_india,10,,+1 Lap,0.0,14
2018,7,villeneuve,ericsson,1990-09-02,Swedish,sauber,19,,+2 Laps,0.0,15
2018,7,villeneuve,vandoorne,1992-03-26,Belgian,mclaren,15,,+2 Laps,0.0,16
2018,7,villeneuve,sirotkin,1995-08-27,Russian,williams,18,,+2 Laps,0.0,17
2018,7,villeneuve,alonso,1981-07-29,Spanish,mclaren,14,,Exhaust,0.0,18
2018,7,villeneuve,brendon_hartley,1989-11-10,New Zealander,toro_rosso,12,,Collision,0.0,19
2018,7,villeneuve,stroll,1998-10-29,Canadian,williams,17,,Collision,0.0,20
2018,8,ricard,hamilton,1985-01-07,British,mercedes,1,5411385.0,Finished,25.0,1
2018,8,ricard,max_verstappen,1997-09-30,Dutch,red_bull,4,5418475.0,Finished,18.0,2
2018,8,ricard,raikkonen,1979-10-17,Finnish,ferrari,6,5437273.0,Finished,15.0,3
2018,8,ricard,ricciardo,1989-07-01,Australian,red_bull,5,5446121.0,Finished,12.0,4
2018,8,ricard,vettel,1987-07-03,German,ferrari,3,5473320.0,Finished,10.0,5
2018,8,ricard,kevin_magnussen,1992-10-05,Danish,haas,9,5490749.0,Finished,8.0,6
2018,8,ricard,bottas,1989-08-28,Finnish,mercedes,2,5492017.0,Finished,6.0,7
2018,8,ricard,sainz,1994-09-01,Spanish,renault,7,5498569.0,Finished,4.0,8
2018,8,ricard,hulkenberg,1987-08-19,German,renault,12,5503374.0,Finished,2.0,9
2018,8,ricard,leclerc,1997-10-16,Monegasque,sauber,8,5505258.0,Finished,1.0,10
2018,8,ricard,grosjean,1986-04-17,French,haas,10,,+1 Lap,0.0,11
2018,8,ricard,vandoorne,1992-03-26,Belgian,mclaren,17,,+1 Lap,0.0,12
2018,8,ricard,ericsson,1990-09-02,Swedish,sauber,15,,+1 Lap,0.0,13
2018,8,ricard,brendon_hartley,1989-11-10,New Zealander,toro_rosso,20,,+1 Lap,0.0,14
2018,8,ricard,sirotkin,1995-08-27,Russian,williams,18,,+1 Lap,0.0,15
2018,8,ricard,alonso,1981-07-29,Spanish,mclaren,16,,Wheel,0.0,16
2018,8,ricard,stroll,1998-10-29,Canadian,williams,19,,Puncture,0.0,17
2018,8,ricard,perez,1990-01-26,Mexican,force_india,13,,Engine,0.0,18
2018,8,ricard,ocon,1996-09-17,French,force_india,11,,Collision,0.0,19
2018,8,ricard,gasly,1996-02-07,French,toro_rosso,14,,Collision,0.0,20
2018,9,red_bull_ring,max_verstappen,1997-09-30,Dutch,red_bull,4,4916024.0,Finished,25.0,1
2018,9,red_bull_ring,raikkonen,1979-10-17,Finnish,ferrari,3,4917528.0,Finished,18.0,2
2018,9,red_bull_ring,vettel,1987-07-03,German,ferrari,6,4919205.0,Finished,15.0,3
2018,9,red_bull_ring,grosjean,1986-04-17,French,haas,5,,+1 Lap,12.0,4
2018,9,red_bull_ring,kevin_magnussen,1992-10-05,Danish,haas,8,,+1 Lap,10.0,5
2018,9,red_bull_ring,ocon,1996-09-17,French,force_india,11,,+1 Lap,8.0,6
2018,9,red_bull_ring,perez,1990-01-26,Mexican,force_india,16,,+1 Lap,6.0,7
2018,9,red_bull_ring,alonso,1981-07-29,Spanish,mclaren,13,,+1 Lap,4.0,8
2018,9,red_bull_ring,leclerc,1997-10-16,Monegasque,sauber,18,,+1 Lap,2.0,9
2018,9,red_bull_ring,ericsson,1990-09-02,Swedish,sauber,20,,+1 Lap,1.0,10
2018,9,red_bull_ring,gasly,1996-02-07,French,toro_rosso,12,,+1 Lap,0.0,11
2018,9,red_bull_ring,sainz,1994-09-01,Spanish,renault,9,,+1 Lap,0.0,12
2018,9,red_bull_ring,sirotkin,1995-08-27,Russian,williams,17,,+2 Laps,0.0,13
2018,9,red_bull_ring,stroll,1998-10-29,Canadian,williams,14,,+2 Laps,0.0,14
2018,9,red_bull_ring,vandoorne,1992-03-26,Belgian,mclaren,15,,Collision damage,0.0,15
2018,9,red_bull_ring,hamilton,1985-01-07,British,mercedes,2,,Fuel pressure,0.0,16
2018,9,red_bull_ring,brendon_hartley,1989-11-10,New Zealander,toro_rosso,19,,Hydraulics,0.0,17
2018,9,red_bull_ring,ricciardo,1989-07-01,Australian,red_bull,7,,Exhaust,0.0,18
2018,9,red_bull_ring,bottas,1989-08-28,Finnish,mercedes,1,,Hydraulics,0.0,19
2018,9,red_bull_ring,hulkenberg,1987-08-19,German,renault,10,,Engine,0.0,20
2018,10,silverstone,vettel,1987-07-03,German,ferrari,2,5249784.0,Finished,25.0,1
2018,10,silverstone,hamilton,1985-01-07,British,mercedes,1,5252048.0,Finished,18.0,2
2018,10,silverstone,raikkonen,1979-10-17,Finnish,ferrari,3,5253436.0,Finished,15.0,3
2018,10,silverstone,bottas,1989-08-28,Finnish,mercedes,4,5258667.0,Finished,12.0,4
2018,10,silverstone,ricciardo,1989-07-01,Australian,red_bull,6,5259284.0,Finished,10.0,5
2018,10,silverstone,hulkenberg,1987-08-19,German,renault,11,5278004.0,Finished,8.0,6
2018,10,silverstone,ocon,1996-09-17,French,force_india,10,5279714.0,Finished,6.0,7
2018,10,silverstone,alonso,1981-07-29,Spanish,mclaren,13,5280899.0,Finished,4.0,8
2018,10,silverstone,kevin_magnussen,1992-10-05,Danish,haas,7,5282972.0,Finished,2.0,9
2018,10,silverstone,perez,1990-01-26,Mexican,force_india,12,5284492.0,Finished,1.0,10
2018,10,silverstone,vandoorne,1992-03-26,Belgian,mclaren,17,5285558.0,Finished,0.0,11
2018,10,silverstone,stroll,1998-10-29,Canadian,williams,19,5287890.0,Finished,0.0,12
2018,10,silverstone,gasly,1996-02-07,French,toro_rosso,14,5288913.0,Finished,0.0,13
2018,10,silverstone,sirotkin,1995-08-27,Russian,williams,18,5297897.0,Finished,0.0,14
2018,10,silverstone,max_verstappen,1997-09-30,Dutch,red_bull,5,,Brakes,0.0,15
2018,10,silverstone,grosjean,1986-04-17,French,haas,8,,Collision,0.0,16
2018,10,silverstone,sainz,1994-09-01,Spanish,renault,16,,Collision,0.0,17
2018,10,silverstone,ericsson,1990-09-02,Swedish,sauber,15,,Accident,0.0,18
2018,10,silverstone,leclerc,1997-10-16,Monegasque,sauber,9,,Tyre,0.0,19
2018,10,silverstone,brendon_hartley,1989-11-10,New Zealander,toro_rosso,0,,Power Unit,0.0,20
2018,11,hockenheimring,hamilton,1985-01-07,British,mercedes,14,5549845.0,Finished,25.0,1
2018,11,hockenheimring,bottas,1989-08-28,Finnish,mercedes,2,5554380.0,Finished,18.0,2
2018,11,hockenheimring,raikkonen,1979-10-17,Finnish,ferrari,3,5556577.0,Finished,15.0,3
2018,11,hockenheimring,max_verstappen,1997-09-30,Dutch,red_bull,4,5557499.0,Finished,12.0,4
2018,11,hockenheimring,hulkenberg,1987-08-19,German,renault,7,5576454.0,Finished,10.0,5
2018,11,hockenheimring,grosjean,1986-04-17,French,haas,6,5578716.0,Finished,8.0,6
2018,11,hockenheimring,perez,1990-01-26,Mexican,force_india,10,5580401.0,Finished,6.0,7
2018,11,hockenheimring,ocon,1996-09-17,French,force_india,15,5581595.0,Finished,4.0,8
2018,11,hockenheimring,ericsson,1990-09-02,Swedish,sauber,13,5582207.0,Finished,2.0,9
