season,round,lap,driver,position,time
2015,6,28,max_verstappen,7,1:21.216
2015,6,28,kvyat,8,1:39.072
2015,6,28,button,9,1:20.923
2015,6,28,alonso,10,1:20.840
2015,6,28,nasr,11,1:20.642
2015,6,28,grosjean,12,1:21.104
2015,6,28,bottas,13,1:21.017
2015,6,28,ericsson,14,1:21.117
2015,6,28,sainz,15,1:21.059
2015,6,28,hulkenberg,16,1:21.353
2015,6,28,merhi,17,1:24.309
2015,6,28,massa,18,1:21.953
2015,6,28,stevens,19,1:26.974
2015,6,29,hamilton,1,1:19.854
2015,6,29,rosberg,2,1:20.642
2015,6,29,vettel,3,1:20.970
2015,6,29,ricciardo,4,1:20.470
2015,6,29,raikkonen,5,1:20.628
2015,6,29,perez,6,1:21.037
2015,6,29,button,7,1:20.919
2015,6,29,kvyat,8,1:24.152
2015,6,29,alonso,9,1:21.502
2015,6,29,nasr,10,1:21.265
2015,6,29,grosjean,11,1:21.773
2015,6,29,bottas,12,1:21.444
2015,6,29,max_verstappen,13,2:06.104
2015,6,29,ericsson,14,1:20.980
2015,6,29,sainz,15,1:24.189
2015,6,29,hulkenberg,16,1:21.597
2015,6,29,merhi,17,1:24.225
2015,6,29,massa,18,1:23.925
2015,6,29,stevens,19,1:30.588
2015,6,30,hamilton,1,1:19.748
2015,6,30,rosberg,2,1:20.626
2015,6,30,vettel,3,1:20.932
2015,6,30,ricciardo,4,1:20.528
2015,6,30,raikkonen,5,1:20.685
2015,6,30,perez,6,1:20.939
2015,6,30,button,7,1:20.611
2015,6,30,kvyat,8,1:20.425
2015,6,30,alonso,9,1:21.062
2015,6,30,nasr,10,1:21.196
2015,6,30,grosjean,11,1:21.718
2015,6,30,bottas,12,1:22.293
2015,6,30,max_verstappen,13,1:24.320
2015,6,30,ericsson,14,1:24.797
2015,6,30,sainz,15,1:21.401
2015,6,30,hulkenberg,16,1:21.449
2015,6,30,merhi,17,1:24.445
2015,6,30,massa,18,1:25.009
2015,6,30,stevens,19,1:26.568
2015,6,31,hamilton,1,1:21.014
2015,6,31,rosberg,2,1:20.503
2015,6,31,vettel,3,1:20.391
2015,6,31,ricciardo,4,1:20.913
2015,6,31,raikkonen,5,1:20.422
2015,6,31,perez,6,1:21.344
2015,6,31,button,7,1:20.909
2015,6,31,kvyat,8,1:20.381
2015,6,31,alonso,9,1:20.589
2015,6,31,nasr,10,1:22.035
2015,6,31,grosjean,11,1:21.194
2015,6,31,bottas,12,1:21.064
2015,6,31,max_verstappen,13,1:20.337
2015,6,31,ericsson,14,1:21.314
2015,6,31,sainz,15,1:21.755
2015,6,31,hulkenberg,16,1:38.997
2015,6,31,massa,17,1:26.061
2015,6,31,merhi,18,1:28.648
2015,6,31,stevens,19,1:31.142
2015,6,32,hamilton,1,1:20.148
2015,6,32,rosberg,2,1:19.937
2015,6,32,vettel,3,1:20.263
2015,6,32,ricciardo,4,1:20.954
2015,6,32,raikkonen,5,1:21.010
2015,6,32,perez,6,1:20.930
2015,6,32,button,7,1:20.658
2015,6,32,kvyat,8,1:20.359
2015,6,32,alonso,9,1:43.473
2015,6,32,nasr,10,1:21.086
2015,6,32,grosjean,11,1:23.961
2015,6,32,bottas,12,1:24.281
2015,6,32,max_verstappen,13,1:24.465
2015,6,32,ericsson,14,1:21.896
2015,6,32,sainz,15,1:22.459
2015,6,32,hulkenberg,16,1:23.415
2015,6,32,massa,17,1:27.360
2015,6,32,merhi,18,1:27.840
2015,6,32,stevens,19,1:28.648
2015,6,33,hamilton,1,1:21.076
2015,6,33,rosberg,2,1:20.512
2015,6,33,vettel,3,1:20.354
2015,6,33,ricciardo,4,1:21.177
2015,6,33,raikkonen,5,1:21.125
2015,6,33,perez,6,1:21.494
2015,6,33,button,7,1:20.889
2015,6,33,kvyat,8,1:20.943
2015,6,33,alonso,9,1:24.701
2015,6,33,nasr,10,1:22.160
2015,6,33,grosjean,11,1:21.352
2015,6,33,bottas,12,1:21.270
2015,6,33,max_verstappen,13,1:21.704
2015,6,33,ericsson,14,1:21.347
2015,6,33,sainz,15,1:21.553
2015,6,33,hulkenberg,16,1:20.587
2015,6,33,massa,17,1:21.834
2015,6,33,merhi,18,1:27.649
2015,6,33,stevens,19,1:47.371
2015,6,34,hamilton,1,1:21.254
2015,6,34,rosberg,2,1:19.995
2015,6,34,vettel,3,1:20.236
2015,6,34,ricciardo,4,1:21.644
2015,6,34,raikkonen,5,1:21.565
2015,6,34,perez,6,1:21.723
2015,6,34,button,7,1:21.159
2015,6,34,kvyat,8,1:20.912
2015,6,34,alonso,9,1:21.796
2015,6,34,nasr,10,1:22.138
2015,6,34,grosjean,11,1:20.933
2015,6,34,bottas,12,1:22.730
2015,6,34,max_verstappen,13,1:20.514
2015,6,34,ericsson,14,1:21.799
2015,6,34,sainz,15,1:21.385
2015,6,34,hulkenberg,16,1:20.527
2015,6,34,massa,17,1:23.255
2015,6,34,merhi,18,1:24.686
2015,6,34,stevens,19,1:29.994
2015,6,35,hamilton,1,1:20.224
2015,6,35,rosberg,2,1:21.169
2015,6,35,vettel,3,1:21.418
2015,6,35,ricciardo,4,1:21.606
2015,6,35,raikkonen,5,1:21.575
2015,6,35,perez,6,1:21.925
2015,6,35,kvyat,7,1:21.144
2015,6,35,button,8,1:38.586
2015,6,35,alonso,9,1:21.421
2015,6,35,nasr,10,1:20.901
2015,6,35,grosjean,11,1:21.196
2015,6,35,bottas,12,1:21.284
2015,6,35,max_verstappen,13,1:21.202
2015,6,35,ericsson,14,1:22.519
2015,6,35,sainz,15,1:21.720
2015,6,35,hulkenberg,16,1:21.004
2015,6,35,massa,17,1:22.746
2015,6,35,merhi,18,1:46.307
2015,6,35,stevens,19,1:24.494
2015,6,36,hamilton,1,1:20.391
2015,6,36,rosberg,2,1:20.361
2015,6,36,raikkonen,3,1:21.958
2015,6,36,vettel,4,1:37.356
2015,6,36,kvyat,5,1:19.810
2015,6,36,ricciardo,6,1:38.798
2015,6,36,perez,7,1:38.853
2015,6,36,button,8,1:24.249
2015,6,36,alonso,9,1:20.459
2015,6,36,nasr,10,1:21.148
2015,6,36,grosjean,11,1:23.412
2015,6,36,bottas,12,1:20.948
2015,6,36,max_verstappen,13,1:20.915
2015,6,36,ericsson,14,1:21.266
2015,6,36,sainz,15,1:21.851
2015,6,36,hulkenberg,16,1:20.846
2015,6,36,massa,17,1:21.859
2015,6,36,merhi,18,1:25.914
2015,6,36,stevens,19,1:23.543
2015,6,37,hamilton,1,1:20.379
2015,6,37,rosberg,2,1:37.307
2015,6,37,vettel,3,1:21.811
2015,6,37,kvyat,4,1:20.035
2015,6,37,raikkonen,5,1:36.150
2015,6,37,ricciardo,6,1:22.880
2015,6,37,perez,7,1:23.456
2015,6,37,button,8,1:20.216
2015,6,37,alonso,9,1:21.046
2015,6,37,nasr,10,1:21.559
2015,6,37,grosjean,11,1:21.328
2015,6,37,bottas,12,1:21.198
2015,6,37,max_verstappen,13,1:21.441
2015,6,37,ericsson,14,1:21.174
2015,6,37,sainz,15,1:20.902
2015,6,37,hulkenberg,16,1:20.216
2015,6,37,massa,17,1:22.265
2015,6,37,merhi,18,1:22.174
2015,6,37,stevens,19,1:23.086
2015,6,38,hamilton,1,1:36.182
2015,6,38,rosberg,2,1:23.331
2015,6,38,vettel,3,1:20.458
2015,6,38,kvyat,4,1:20.637
2015,6,38,raikkonen,5,1:22.952
2015,6,38,ricciardo,6,1:20.493
2015,6,38,perez,7,1:20.593
2015,6,38,button,8,1:20.175
2015,6,38,alonso,9,1:20.761
2015,6,38,nasr,10,1:21.005
2015,6,38,grosjean,11,1:21.334
2015,6,38,bottas,12,1:21.450
2015,6,38,max_verstappen,13,1:21.205
2015,6,38,sainz,14,1:22.002
2015,6,38,hulkenberg,15,1:20.086
2015,6,38,ericsson,16,1:39.871
2015,6,38,massa,17,1:21.884
2015,6,38,merhi,18,1:22.511
2015,6,38,stevens,19,1:23.126
2015,6,39,hamilton,1,1:22.938
2015,6,39,rosberg,2,1:19.716
2015,6,39,vettel,3,1:20.641
2015,6,39,kvyat,4,1:20.259
2015,6,39,raikkonen,5,1:21.228
2015,6,39,ricciardo,6,1:21.026
2015,6,39,perez,7,1:20.130
2015,6,39,button,8,1:20.340
2015,6,39,alonso,9,1:20.467
2015,6,39,nasr,10,1:21.059
2015,6,39,grosjean,11,1:20.652
2015,6,39,bottas,12,1:20.900
2015,6,39,max_verstappen,13,1:20.942
2015,6,39,sainz,14,1:20.858
2015,6,39,hulkenberg,15,1:20.282
2015,6,39,ericsson,16,1:23.887
2015,6,39,massa,17,1:39.805
2015,6,39,merhi,18,1:22.719
2015,6,39,stevens,19,1:25.961
2015,6,40,hamilton,1,1:20.090
2015,6,40,rosberg,2,1:19.504
2015,6,40,vettel,3,1:19.858
2015,6,40,kvyat,4,1:20.956
2015,6,40,raikkonen,5,1:20.414
2015,6,40,ricciardo,6,1:21.160
2015,6,40,perez,7,1:20.927
2015,6,40,button,8,1:20.261
2015,6,40,alonso,9,1:20.923
2015,6,40,nasr,10,1:20.639
2015,6,40,grosjean,11,1:20.483
2015,6,40,bottas,12,1:20.802
2015,6,40,max_verstappen,13,1:20.956
2015,6,40,sainz,14,1:20.426
2015,6,40,hulkenberg,15,1:20.135
2015,6,40,ericsson,16,1:19.773
2015,6,40,massa,17,1:23.689
2015,6,40,merhi,18,1:23.794
2015,6,40,stevens,19,1:24.267
2015,6,41,hamilton,1,1:19.867
2015,6,41,rosberg,2,1:19.697
2015,6,41,vettel,3,1:19.962
2015,6,41,kvyat,4,1:20.070
2015,6,41,raikkonen,5,1:20.189
2015,6,41,ricciardo,6,1:21.078
2015,6,41,perez,7,1:20.559
2015,6,41,button,8,1:20.388
2015,6,41,alonso,9,1:26.202
2015,6,41,nasr,10,1:22.880
2015,6,41,grosjean,11,1:21.460
2015,6,41,bottas,12,1:20.951
2015,6,41,max_verstappen,13,1:20.774
2015,6,41,sainz,14,1:20.139
2015,6,41,hulkenberg,15,1:20.317
2015,6,41,ericsson,16,1:20.062
2015,6,41,massa,17,1:20.926
2015,6,41,merhi,18,1:22.399
2015,6,41,stevens,19,1:23.863
2015,6,42,hamilton,1,1:18.676
2015,6,42,rosberg,2,1:19.847
2015,6,42,vettel,3,1:19.158
2015,6,42,kvyat,4,1:20.301
2015,6,42,raikkonen,5,1:19.932
2015,6,42,ricciardo,6,1:21.524
2015,6,42,perez,7,1:20.538
2015,6,42,button,8,1:21.020
2015,6,42,nasr,9,1:22.709
2015,6,42,grosjean,10,1:21.753
2015,6,42,bottas,11,1:21.644
2015,6,42,max_verstappen,12,1:21.582
2015,6,42,sainz,13,1:20.541
2015,6,42,hulkenberg,14,1:20.690
2015,6,42,ericsson,15,1:20.660
2015,6,42,massa,16,1:25.155
2015,6,42,merhi,17,1:22.622
2015,6,42,stevens,18,1:27.718
2015,6,43,hamilton,1,1:19.970
2015,6,43,rosberg,2,1:20.512
2015,6,43,vettel,3,1:20.650
2015,6,43,kvyat,4,1:20.466
2015,6,43,raikkonen,5,1:20.985
2015,6,43,ricciardo,6,1:21.888
2015,6,43,perez,7,1:20.578
2015,6,43,button,8,1:21.308
2015,6,43,nasr,9,1:21.759
2015,6,43,grosjean,10,1:21.724
2015,6,43,bottas,11,1:21.839
2015,6,43,max_verstappen,12,1:21.907
2015,6,43,sainz,13,1:20.525
2015,6,43,hulkenberg,14,1:20.948
2015,6,43,ericsson,15,1:20.713
2015,6,43,massa,16,1:22.640
2015,6,43,merhi,17,1:23.622
2015,6,43,stevens,18,1:24.310
2015,6,44,hamilton,1,1:20.234
2015,6,44,rosberg,2,1:20.475
2015,6,44,vettel,3,1:20.280
2015,6,44,kvyat,4,1:20.135
2015,6,44,raikkonen,5,1:19.851
2015,6,44,ricciardo,6,1:21.301
2015,6,44,perez,7,1:20.304
2015,6,44,button,8,1:21.640
2015,6,44,nasr,9,1:20.784
2015,6,44,grosjean,10,1:21.311
2015,6,44,bottas,11,1:22.214
2015,6,44,max_verstappen,12,1:22.196
2015,6,44,sainz,13,1:20.661
2015,6,44,hulkenberg,14,1:20.336
2015,6,44,ericsson,15,1:19.962
2015,6,44,massa,16,1:20.623
2015,6,44,merhi,17,1:22.239
2015,6,44,stevens,18,1:23.141
2015,6,45,hamilton,1,1:19.505
2015,6,45,rosberg,2,1:20.058
2015,6,45,vettel,3,1:20.114
2015,6,45,kvyat,4,1:20.305
2015,6,45,raikkonen,5,1:20.516
2015,6,45,ricciardo,6,1:20.412
2015,6,45,perez,7,1:20.226
2015,6,45,button,8,1:20.326
2015,6,45,nasr,9,1:20.888
2015,6,45,grosjean,10,1:20.908
2015,6,45,bottas,11,1:20.665
2015,6,45,max_verstappen,12,1:20.711
2015,6,45,sainz,13,1:20.146
2015,6,45,hulkenberg,14,1:20.110
2015,6,45,ericsson,15,1:20.307
2015,6,45,massa,16,1:19.848
2015,6,45,merhi,17,1:22.345
2015,6,45,stevens,18,1:27.534
2015,6,46,hamilton,1,1:20.258
2015,6,46,rosberg,2,1:20.246
2015,6,46,vettel,3,1:20.188
2015,6,46,kvyat,4,1:20.390
2015,6,46,raikkonen,5,1:19.938
2015,6,46,ricciardo,6,1:20.340
2015,6,46,perez,7,1:20.001
2015,6,46,button,8,1:20.386
2015,6,46,nasr,9,1:20.792
2015,6,46,grosjean,10,1:21.158
2015,6,46,bottas,11,1:20.787
2015,6,46,sainz,12,1:20.154
2015,6,46,max_verstappen,13,1:38.784
2015,6,46,hulkenberg,14,1:19.921
2015,6,46,ericsson,15,1:20.010
2015,6,46,massa,16,1:19.870
2015,6,46,merhi,17,1:22.125
2015,6,46,stevens,18,1:24.465
2015,6,47,hamilton,1,1:20.042
2015,6,47,rosberg,2,1:20.190
2015,6,47,vettel,3,1:20.031
2015,6,47,kvyat,4,1:20.268
2015,6,47,raikkonen,5,1:19.764
2015,6,47,ricciardo,6,1:20.050
2015,6,47,perez,7,1:19.994
2015,6,47,button,8,1:20.147
2015,6,47,nasr,9,1:20.299
2015,6,47,grosjean,10,1:21.021
2015,6,47,bottas,11,1:20.948
2015,6,47,sainz,12,1:20.665
2015,6,47,max_verstappen,13,1:22.068
2015,6,47,hulkenberg,14,1:20.173
2015,6,47,ericsson,15,1:19.923
2015,6,47,massa,16,1:19.935
2015,6,47,merhi,17,1:21.715
2015,6,47,stevens,18,1:24.942
2015,6,48,hamilton,1,1:20.007
2015,6,48,rosberg,2,1:21.040
2015,6,48,vettel,3,1:20.878
2015,6,48,kvyat,4,1:20.004
2015,6,48,raikkonen,5,1:20.019
2015,6,48,ricciardo,6,1:19.941
2015,6,48,perez,7,1:20.053
2015,6,48,button,8,1:20.269
2015,6,48,nasr,9,1:20.133
2015,6,48,grosjean,10,1:22.233
2015,6,48,bottas,11,1:21.770
2015,6,48,sainz,12,1:19.816
2015,6,48,max_verstappen,13,1:19.674
2015,6,48,hulkenberg,14,1:20.336
2015,6,48,ericsson,15,1:20.102
2015,6,48,massa,16,1:20.263
2015,6,48,merhi,17,1:22.653
2015,6,48,stevens,18,1:25.612
2015,6,49,hamilton,1,1:20.584
2015,6,49,rosberg,2,1:20.052
2015,6,49,vettel,3,1:20.426
2015,6,49,kvyat,4,1:20.224
2015,6,49,raikkonen,5,1:20.289
2015,6,49,ricciardo,6,1:19.779
2015,6,49,perez,7,1:20.064
2015,6,49,button,8,1:20.064
2015,6,49,nasr,9,1:21.650
2015,6,49,grosjean,10,1:23.239
2015,6,49,bottas,11,1:23.252
2015,6,49,sainz,12,1:20.159
2015,6,49,max_verstappen,13,1:18.873
2015,6,49,hulkenberg,14,1:20.685
2015,6,49,ericsson,15,1:20.173
2015,6,49,massa,16,1:20.682
2015,6,49,merhi,17,1:22.237
2015,6,49,stevens,18,1:27.670
2015,6,50,hamilton,1,1:20.257
2015,6,50,rosberg,2,1:20.072
2015,6,50,vettel,3,1:20.240
2015,6,50,kvyat,4,1:19.981
2015,6,50,raikkonen,5,1:20.116
2015,6,50,ricciardo,6,1:19.863
2015,6,50,perez,7,1:20.523
2015,6,50,button,8,1:19.897
2015,6,50,nasr,9,1:20.846
2015,6,50,grosjean,10,1:20.912
2015,6,50,bottas,11,1:21.958
2015,6,50,sainz,12,1:20.439
2015,6,50,max_verstappen,13,1:19.088
2015,6,50,hulkenberg,14,1:20.205
2015,6,50,ericsson,15,1:21.036
2015,6,50,massa,16,1:20.904
2015,6,50,merhi,17,1:22.172
2015,6,50,stevens,18,1:23.105
2015,6,51,hamilton,1,1:19.596
2015,6,51,rosberg,2,1:20.193
2015,6,51,vettel,3,1:20.349
2015,6,51,kvyat,4,1:21.355
2015,6,51,raikkonen,5,1:20.933
2015,6,51,ricciardo,6,1:20.062
2015,6,51,perez,7,1:20.480
2015,6,51,button,8,1:20.026
2015,6,51,nasr,9,1:21.046
2015,6,51,grosjean,10,1:20.824
2015,6,51,bottas,11,1:21.725
2015,6,51,sainz,12,1:20.242
2015,6,51,max_verstappen,13,1:19.369
2015,6,51,hulkenberg,14,1:20.198
2015,6,51,ericsson,15,1:20.393
2015,6,51,massa,16,1:20.158
2015,6,51,merhi,17,1:22.377
2015,6,51,stevens,18,1:24.734
2015,6,52,hamilton,1,1:19.790
2015,6,52,rosberg,2,1:20.267
2015,6,52,vettel,3,1:20.316
2015,6,52,kvyat,4,1:20.696
2015,6,52,raikkonen,5,1:20.479
2015,6,52,ricciardo,6,1:20.999
2015,6,52,perez,7,1:20.668
2015,6,52,button,8,1:19.909
2015,6,52,nasr,9,1:21.205
2015,6,52,grosjean,10,1:20.877
2015,6,52,bottas,11,1:21.621
2015,6,52,sainz,12,1:20.485
2015,6,52,max_verstappen,13,1:19.441
2015,6,52,hulkenberg,14,1:20.163
2015,6,52,ericsson,15,1:20.597
2015,6,52,massa,16,1:20.339
2015,6,52,merhi,17,1:22.262
2015,6,52,stevens,18,1:23.453
2015,6,53,hamilton,1,1:19.884
2015,6,53,rosberg,2,1:20.385
2015,6,53,vettel,3,1:20.035
2015,6,53,kvyat,4,1:20.504
2015,6,53,raikkonen,5,1:20.037
2015,6,53,ricciardo,6,1:19.832
2015,6,53,perez,7,1:20.314
2015,6,53,button,8,1:20.162
2015,6,53,nasr,9,1:20.608
2015,6,53,grosjean,10,1:21.041
2015,6,53,bottas,11,1:21.635
2015,6,53,sainz,12,1:21.000
2015,6,53,max_verstappen,13,1:20.271
2015,6,53,hulkenberg,14,1:20.239
2015,6,53,ericsson,15,1:20.605
2015,6,53,massa,16,1:20.735
2015,6,53,merhi,17,1:22.427
2015,6,53,stevens,18,1:24.719
2015,6,54,hamilton,1,1:20.001
2015,6,54,rosberg,2,1:20.380
2015,6,54,vettel,3,1:20.304
2015,6,54,kvyat,4,1:20.839
2015,6,54,raikkonen,5,1:20.193
2015,6,54,ricciardo,6,1:20.058
2015,6,54,perez,7,1:21.477
2015,6,54,button,8,1:20.206
2015,6,54,nasr,9,1:20.675
2015,6,54,grosjean,10,1:20.995
2015,6,54,bottas,11,1:22.374
2015,6,54,max_verstappen,12,1:20.548
2015,6,54,sainz,13,1:25.421
2015,6,54,hulkenberg,14,1:20.328
2015,6,54,ericsson,15,1:21.393
2015,6,54,massa,16,1:22.340
2015,6,54,merhi,17,1:22.097
2015,6,54,stevens,18,1:22.886
2015,6,55,hamilton,1,1:19.936
2015,6,55,rosberg,2,1:20.916
2015,6,55,vettel,3,1:20.688
2015,6,55,kvyat,4,1:20.098
2015,6,55,raikkonen,5,1:20.612
2015,6,55,ricciardo,6,1:19.552
2015,6,55,perez,7,1:20.375
2015,6,55,button,8,1:20.506
2015,6,55,nasr,9,1:23.265
2015,6,55,grosjean,10,1:21.396
2015,6,55,max_verstappen,11,1:21.941
2015,6,55,bottas,12,1:26.940
2015,6,55,sainz,13,1:23.731
2015,6,55,hulkenberg,14,1:20.582
2015,6,55,ericsson,15,1:21.901
2015,6,55,massa,16,1:21.476
2015,6,55,merhi,17,1:22.436
2015,6,55,stevens,18,1:23.083
2015,6,56,hamilton,1,1:20.241
2015,6,56,rosberg,2,1:20.793
2015,6,56,vettel,3,1:21.826
2015,6,56,kvyat,4,1:20.154
2015,6,56,raikkonen,5,1:19.874
2015,6,56,ricciardo,6,1:20.433
2015,6,56,perez,7,1:20.031
2015,6,56,button,8,1:20.473
2015,6,56,nasr,9,1:21.592
2015,6,56,grosjean,10,1:21.742
2015,6,56,max_verstappen,11,1:20.122
2015,6,56,sainz,12,1:23.075
2015,6,56,hulkenberg,13,1:21.053
2015,6,56,ericsson,14,1:20.111
2015,6,56,bottas,15,1:39.606
2015,6,56,massa,16,1:20.427
2015,6,56,merhi,17,1:24.565
2015,6,56,stevens,18,1:23.005
2015,6,57,hamilton,1,1:19.702
2015,6,57,rosberg,2,1:19.990
2015,6,57,vettel,3,1:19.469
2015,6,57,kvyat,4,1:20.471
2015,6,57,raikkonen,5,1:19.884
2015,6,57,ricciardo,6,1:19.778
2015,6,57,perez,7,1:20.388
2015,6,57,button,8,1:20.344
2015,6,57,nasr,9,1:20.435
2015,6,57,grosjean,10,1:21.225
2015,6,57,max_verstappen,11,1:19.581
2015,6,57,sainz,12,1:21.087
2015,6,57,hulkenberg,13,1:20.910
2015,6,57,ericsson,14,1:19.943
2015,6,57,bottas,15,1:23.817
2015,6,57,massa,16,1:20.338
2015,6,57,merhi,17,1:22.860
2015,6,57,stevens,18,1:22.755
2015,6,58,hamilton,1,1:19.833
2015,6,58,rosberg,2,1:20.020
2015,6,58,vettel,3,1:20.126
2015,6,58,kvyat,4,1:20.274
2015,6,58,raikkonen,5,1:19.905
2015,6,58,ricciardo,6,1:19.541
2015,6,58,perez,7,1:20.336
2015,6,58,button,8,1:20.444
2015,6,58,nasr,9,1:20.879
2015,6,58,grosjean,10,1:21.446
2015,6,58,max_verstappen,11,1:19.843
2015,6,58,sainz,12,1:20.719
2015,6,58,hulkenberg,13,1:20.998
2015,6,58,ericsson,14,1:19.753
2015,6,58,bottas,15,1:19.842
2015,6,58,massa,16,1:19.958
2015,6,58,merhi,17,1:22.770
2015,6,58,stevens,18,1:22.693
2015,6,59,hamilton,1,1:20.078
2015,6,59,rosberg,2,1:20.023
2015,6,59,vettel,3,1:19.948
2015,6,59,kvyat,4,1:20.112
2015,6,59,raikkonen,5,1:19.960
2015,6,59,ricciardo,6,1:19.370
2015,6,59,perez,7,1:20.330
2015,6,59,button,8,1:20.566
2015,6,59,nasr,9,1:21.992
2015,6,59,grosjean,10,1:24.040
2015,6,59,max_verstappen,11,1:20.852
2015,6,59,sainz,12,1:20.412
2015,6,59,hulkenberg,13,1:20.317
2015,6,59,ericsson,14,1:19.998
2015,6,59,bottas,15,1:19.268
2015,6,59,massa,16,1:20.705
2015,6,59,merhi,17,1:25.247
2015,6,59,stevens,18,1:22.833
2015,6,60,hamilton,1,1:19.139
2015,6,60,rosberg,2,1:20.625
2015,6,60,vettel,3,1:21.059
2015,6,60,kvyat,4,1:20.070
2015,6,60,raikkonen,5,1:19.818
2015,6,60,ricciardo,6,1:19.404
2015,6,60,perez,7,1:20.229
2015,6,60,button,8,1:20.216
2015,6,60,nasr,9,1:22.122
2015,6,60,grosjean,10,1:24.050
2015,6,60,max_verstappen,11,1:23.593
2015,6,60,sainz,12,1:20.406
2015,6,60,hulkenberg,13,1:20.141
2015,6,60,ericsson,14,1:19.929
2015,6,60,bottas,15,1:19.305
2015,6,60,massa,16,1:22.617
2015,6,60,merhi,17,1:26.417
2015,6,60,stevens,18,1:31.600
2015,6,61,hamilton,1,1:19.391
2015,6,61,rosberg,2,1:20.209
2015,6,61,vettel,3,1:21.352
2015,6,61,kvyat,4,1:20.018
2015,6,61,raikkonen,5,1:19.988
2015,6,61,ricciardo,6,1:19.794
2015,6,61,perez,7,1:20.031
2015,6,61,button,8,1:20.208
2015,6,61,nasr,9,1:21.006
2015,6,61,grosjean,10,1:20.811
2015,6,61,max_verstappen,11,1:20.788
2015,6,61,sainz,12,1:20.256
2015,6,61,hulkenberg,13,1:20.218
2015,6,61,ericsson,14,1:22.681
2015,6,61,bottas,15,1:20.071
2015,6,61,massa,16,1:21.400
2015,6,61,merhi,17,1:40.012
2015,6,61,stevens,18,1:45.174
2015,6,62,hamilton,1,1:19.290
2015,6,62,rosberg,2,1:20.016
2015,6,62,vettel,3,1:19.741
2015,6,62,kvyat,4,1:19.872
2015,6,62,raikkonen,5,1:20.066
2015,6,62,ricciardo,6,1:19.927
2015,6,62,perez,7,1:20.635
2015,6,62,button,8,1:20.078
2015,6,62,nasr,9,1:20.648
2015,6,62,grosjean,10,1:21.059
2015,6,62,max_verstappen,11,1:20.974
2015,6,62,sainz,12,1:20.617
2015,6,62,hulkenberg,13,1:20.372
2015,6,62,ericsson,14,1:20.147
2015,6,62,bottas,15,1:19.385
2015,6,62,massa,16,1:59.733
2015,6,62,merhi,17,1:42.963
2015,6,62,stevens,18,1:46.111
2015,6,63,hamilton,1,1:19.399
2015,6,63,rosberg,2,1:21.173
2015,6,63,vettel,3,1:19.761
2015,6,63,kvyat,4,1:20.021
2015,6,63,raikkonen,5,1:19.780
2015,6,63,ricciardo,6,1:19.809
2015,6,63,perez,7,1:20.569
2015,6,63,button,8,1:26.844
2015,6,63,nasr,9,1:36.830
2015,6,63,sainz,10,1:38.951
2015,6,63,hulkenberg,11,1:38.151
2015,6,63,grosjean,12,1:50.177
2015,6,63,ericsson,13,1:42.790
2015,6,63,bottas,14,1:43.486
2015,6,63,massa,15,1:45.932
2015,6,63,merhi,16,2:00.640
2015,6,63,stevens,17,1:35.280
2015,6,64,hamilton,1,1:33.047
2015,6,64,rosberg,2,1:39.578
2015,6,64,vettel,3,1:38.970
2015,6,64,kvyat,4,1:44.785
2015,6,64,raikkonen,5,1:44.083
2015,6,64,ricciardo,6,1:42.621
2015,6,64,perez,7,2:00.310
2015,6,64,button,8,2:08.020
2015,6,64,nasr,9,1:59.948
2015,6,64,sainz,10,1:45.145
2015,6,64,hulkenberg,11,1:45.476
2015,6,64,grosjean,12,1:43.133
2015,6,64,ericsson,13,1:44.921
2015,6,64,bottas,14,1:45.474
2015,6,64,massa,15,1:27.163
2015,6,64,merhi,16,2:00.677
2015,6,64,stevens,17,1:31.906
2015,6,65,rosberg,1,1:43.378
2015,6,65,vettel,2,1:43.225
2015,6,65,hamilton,3,2:11.321
2015,6,65,kvyat,4,1:43.767
2015,6,65,raikkonen,5,1:44.249
2015,6,65,ricciardo,6,1:59.200
2015,6,65,perez,7,1:46.219
2015,6,65,button,8,1:37.751
2015,6,65,nasr,9,1:58.479
2015,6,65,sainz,10,1:55.522
2015,6,65,hulkenberg,11,1:55.621
2015,6,65,grosjean,12,1:52.002
2015,6,65,ericsson,13,1:49.797
2015,6,65,bottas,14,1:44.355
2015,6,65,massa,15,2:00.168
2015,6,65,merhi,16,1:54.064
2015,6,65,stevens,17,1:54.717
2015,6,66,rosberg,1,2:01.594
2015,6,66,vettel,2,2:01.254
2015,6,66,hamilton,3,2:01.137
2015,6,66,kvyat,4,1:51.496
2015,6,66,raikkonen,5,1:52.037
2015,6,66,ricciardo,6,1:39.455
2015,6,66,perez,7,1:28.724
2015,6,66,button,8,1:32.337
2015,6,66,nasr,9,2:00.446
2015,6,66,sainz,10,2:00.856
2015,6,66,hulkenberg,11,2:01.331
2015,6,66,grosjean,12,2:01.526
2015,6,66,ericsson,13,2:00.778
2015,6,66,bottas,14,2:00.521
2015,6,66,massa,15,2:00.436
2015,6,66,merhi,16,1:26.597
2015,6,66,stevens,17,1:30.725
2015,6,67,rosberg,1,2:00.939
2015,6,67,vettel,2,2:00.975
2015,6,67,hamilton,3,2:00.814
2015,6,67,kvyat,4,2:01.084
2015,6,67,raikkonen,5,2:01.116
2015,6,67,ricciardo,6,2:00.524
2015,6,67,perez,7,1:56.305
2015,6,67,button,8,1:42.550
